Zone;Africa/Algiers;0;12;12;LMT;1891;3;16
8;00;0;Aus;AW%sT;1943;7;1;0;0;0
8;00;0;AW;AW%sT;0;1;1;0;0;0
Zone;Australia/Eucla;8;35;28;LMT;1895;12;1
8;45;0;Aus;%z;1943;7;1;0;0;0
8;45;0;AW;%z;0;1;1;0;0;0
Zone;Australia/Brisbane;10;12;08;LMT;1895;1;1
10;00;0;Aus;AE%sT;1971;1;1;0;0;0
10;00;0;AQ;AE%sT;0;1;1;0;0;0
Zone;Australia/Lindeman;9;55;56;LMT;1895;1;1
10;00;0;Aus;AE%sT;1971;1;1;0;0;0
10;00;0;AQ;AE%sT;1992;7;1;0;0;0
10;00;0;Holiday;AE%sT;0;1;1;0;0;0
Zone;Australia/Adelaide;9;14;20;LMT;1895;2;1
9;00;0;-;ACST;1899;5;1;0;0;0
9;30;0;Aus;AC%sT;1971;1;1;0;0;0
9;30;0;AS;AC%sT;0;1;1;0;0;0
Zone;Australia/Hobart;9;49;16;LMT;1895;9;1
10;00;0;AT;AE%sT;1919;10;24;0;0;0
10;00;0;Aus;AE%sT;1967;1;1;0;0;0
10;00;0;AT;AE%sT;0;1;1;0;0;0
Zone;Australia/Melbourne;9;39;52;LMT;1895;2;1
10;00;0;Aus;AE%sT;1971;1;1;0;0;0
10;00;0;AV;AE%sT;0;1;1;0;0;0
Zone;Australia/Sydney;10;04;52;LMT;1895;2;1
10;00;0;Aus;AE%sT;1971;1;1;0;0;0
10;00;0;AN;AE%sT;0;1;1;0;0;0
Zone;Australia/Broken_Hill;9;25;48;LMT;1895;2;1
10;00;0;-;AEST;1896;8;23;0;0;0
9;00;0;-;ACST;1899;5;1;0;0;0
9;30;0;Aus;AC%sT;1971;1;1;0;0;0
9;30;0;AN;AC%sT;2000;1;1;0;0;0
9;30;0;AS;AC%sT;0;1;1;0;0;0
Zone;Australia/Lord_Howe;10;36;20;LMT;1895;2;1
10;00;0;-;AEST;1981;3;1;0;0;0
10;30;0;LH;%z;1985;7;1;0;0;0
10;30;0;LH;%z;0;1;1;0;0;0
Zone;Antarctica/Macquarie;0;0;0;-00;1899;11;1
10;00;0;-;AEST;1916;10;1;2;00;0
10;00;0;1:00;AEDT;1917;2;1;0;0;0
10;00;0;Aus;AE%sT;1919;4;1;0;00s;0
0;0;0;-;-00;1948;3;25;0;0;0
10;00;0;Aus;AE%sT;1967;1;1;0;0;0
10;00;0;AT;AE%sT;2010;1;1;0;0;0
10;00;0;1:00;AEDT;2011;1;1;0;0;0
10;00;0;AT;AE%sT;0;1;1;0;0;0
Zone;Pacific/Fiji;11;55;44;LMT;1915;10;26
12;00;0;Fiji;%z;0;1;1;0;0;0
Zone;Pacific/Gambier;-8;59;48;LMT;1912;10;1
-9;00;0;-;%z;0;1;1;0;0;0
Zone;Pacific/Marquesas;-9;18;00;LMT;1912;10;1
-9;30;0;-;%z;0;1;1;0;0;0
Zone;Pacific/Tahiti;-9;58;16;LMT;1912;10;1
-10;00;0;-;%z;0;1;1;0;0;0
Zone;Pacific/Guam;-14;21;00;LMT;1844;12;31
9;39;00;-;LMT;1901;1;1;0;0;0
10;00;0;-;GST;1941;12;10;0;0;0
9;00;0;-;%z;1944;7;31;0;0;0
10;00;0;Guam;G%sT;2000;12;23;0;0;0
10;00;0;-;ChST;0;1;1;0;0;0
